work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2020;2;3;43;98541;44;3;91;3
2021;3;2;20;554176;57;2;55;1
2021;3;4;5;98796;39;2;10;2
2020;4;4;39;458459;41;1;9;2
2021;1;2;2;530474;29;3;28;2
2021;2;1;8;123380;50;1;12;3
2022;3;3;48;257598;4;3;39;3
2020;3;2;20;460029;20;1;93;1
2021;1;1;12;419567;13;1;45;4
2021;1;3;32;524500;41;1;72;2
2020;3;1;23;497500;5;2;6;4
2020;4;3;22;475092;42;3;50;4
2020;1;3;27;560620;46;1;1;1
2022;2;4;14;101663;50;1;14;2
2021;3;1;36;401411;11;2;38;1
2021;4;4;17;398386;28;3;74;3
2020;4;1;27;484166;19;1;1;1
2021;4;3;26;403676;12;2;1;2
2022;2;4;4;10353;57;2;93;4
2021;2;1;12;459302;19;2;36;1
2020;4;2;29;505244;50;2;66;2
2022;2;4;6;377605;14;1;91;2
2021;2;2;4;360521;17;3;18;1
2022;1;2;29;204209;38;2;48;1
2020;4;1;34;245704;51;1;69;3
2022;1;3;31;150819;52;2;88;1
2021;1;1;26;358050;23;2;4;3
2020;1;4;40;451772;7;2;88;1
2021;1;2;9;198050;54;1;78;4
2020;4;3;33;252023;16;1;70;1
2020;2;2;40;108534;50;1;65;1
2021;4;4;21;420220;5;2;73;3
2020;4;4;41;137236;10;3;91;1
2021;3;3;23;116039;1;1;43;4
2022;1;1;1;172388;22;3;59;3
2020;3;1;48;381560;28;1;6;4
2022;4;1;16;350394;47;1;40;4
2022;3;4;40;354218;25;1;89;3
2020;3;3;9;366376;31;2;24;1
2020;1;4;47;45818;17;2;18;4
2022;3;1;49;473650;25;2;91;3
2022;1;1;45;532601;22;3;55;1
2022;1;3;41;575047;23;2;15;2
2020;3;1;26;126233;36;3;48;2
2022;1;1;8;110747;19;3;18;1
2020;2;3;35;130603;48;1;56;1
2022;4;1;4;146265;52;3;86;3
2021;3;3;17;432940;44;1;18;4
2020;3;2;7;401665;19;2;52;1
2020;2;2;39;434491;33;2;94;4
2022;1;3;28;350112;56;2;79;2
2022;4;1;35;486399;5;2;8;1
2020;3;1;23;256456;49;3;34;3
2021;3;4;8;52328;8;1;20;1
2021;4;3;15;318083;44;1;63;4
2022;2;1;44;446671;23;1;38;3
2021;3;3;8;473620;37;3;95;1
2020;1;3;21;311751;22;3;41;2
2022;1;2;25;226868;3;1;36;3
2022;4;2;47;170709;6;3;54;4
2022;1;4;15;214105;10;3;71;2
2020;3;2;16;364567;31;3;10;1
2021;3;1;26;477459;7;2;97;1
2020;2;1;21;8817;26;1;96;2
2021;2;3;32;548377;11;3;55;4
2020;1;2;33;512214;28;3;85;1
2020;2;1;14;259607;18;3;69;3
2021;4;2;13;477861;38;3;3;4
2022;4;2;37;362285;2;3;56;4
2021;3;1;39;542415;50;1;49;4
2020;3;2;29;329053;3;2;39;1
2022;1;1;11;596483;16;3;63;4
2022;3;1;47;237139;39;1;38;3
2020;1;1;47;406757;28;2;65;4
2022;4;1;23;411511;43;2;62;4
2022;4;3;5;572510;13;2;37;3
2021;2;2;24;136132;6;2;65;3
2020;4;2;18;47041;2;3;68;3
2021;4;3;44;378000;57;3;68;4
2021;3;3;36;70225;30;3;20;1
2020;2;4;8;105151;24;3;61;4
2021;3;4;25;526448;41;2;29;2
2022;2;3;8;340835;39;3;13;3
2020;2;4;8;566991;19;2;47;3
2020;2;4;26;130929;18;1;62;3
2022;4;1;31;593481;24;3;70;3
2022;2;4;25;295917;10;1;81;3
2021;3;3;18;591365;19;1;24;2
2022;3;3;38;46920;49;3;67;2
2021;2;2;10;299092;35;1;63;1
2021;1;3;7;362521;30;1;53;1
2020;4;2;4;53323;55;2;97;1
2021;3;3;21;461185;26;3;32;1
2020;4;1;29;541616;24;3;35;4
2020;3;4;44;365583;10;1;3;3
2021;3;1;46;546703;6;3;17;4
2020;2;1;46;233710;41;2;23;1
2021;4;4;44;562952;15;3;75;1
2022;2;1;24;28259;42;1;96;1
2021;1;4;4;362711;52;2;40;1
2020;3;4;17;205993;53;3;12;4
2021;3;1;20;112768;34;1;78;1
2022;3;1;8;256736;44;1;25;1
2020;2;1;21;240149;22;1;84;1
2022;1;2;26;536097;55;1;37;1
2020;2;4;4;180396;32;2;1;3
2022;3;4;43;456148;35;2;92;4
2020;2;1;50;470175;31;3;10;2
2021;4;1;23;390877;46;1;30;3
2021;4;2;8;183243;45;1;39;4
2020;1;3;29;490063;56;3;25;4
2020;3;4;18;589233;34;3;18;3
2021;1;3;9;97503;52;2;32;3
2020;4;4;19;259414;38;1;60;1
2020;2;1;30;182792;52;1;62;4
2020;1;3;26;229669;54;3;56;4
2021;2;1;17;538891;39;2;55;3
2022;3;4;6;549449;36;1;38;1
2020;1;1;9;157326;22;2;21;4
2021;1;2;9;238411;55;2;5;3
2020;4;3;42;565384;56;1;98;3
2022;2;1;44;314576;36;1;14;2
2020;1;4;7;179049;28;1;27;3
2021;4;1;32;367587;55;3;61;1
2022;2;2;11;104622;22;2;34;2
2021;4;2;15;60647;18;1;21;3
2021;2;3;50;406198;45;3;77;1
2020;3;2;45;461111;20;2;13;1
2022;1;1;35;586939;47;2;78;3
2021;2;3;46;589937;46;1;34;2
2022;2;4;36;189352;34;3;93;1
2020;3;4;26;555781;47;2;8;2
2021;1;2;47;69693;8;3;96;4
2020;2;3;6;324677;55;2;71;4
2020;1;3;50;590060;53;2;78;3
2020;1;2;4;248303;32;3;22;4
2020;4;4;16;177794;52;2;78;3
2020;4;3;42;333569;48;3;86;4
2021;3;1;34;172459;35;3;16;2
2022;3;3;27;54917;9;1;3;3
2022;2;3;22;208678;39;2;51;3
2020;1;2;39;516326;5;3;71;1
2021;3;1;19;377838;28;2;36;3
2020;3;3;42;152331;3;3;16;3
2021;3;1;23;508292;5;1;30;3
2022;4;2;33;88937;38;3;54;2
2020;4;4;13;314850;3;1;89;1
2020;1;3;30;556227;46;1;72;4
2021;1;1;30;549676;57;1;88;3
2020;1;1;9;423350;3;1;40;3
2020;3;4;28;382070;43;3;51;4
2021;1;1;32;395501;1;3;66;3
2021;4;3;4;562417;41;1;41;3
2021;2;3;6;177218;16;3;55;3
2021;2;4;24;534005;40;1;49;3
2020;3;1;4;107438;39;3;67;2
2022;2;3;16;294061;2;1;11;2
2020;2;3;7;576894;47;2;37;1
2020;4;2;17;212717;51;2;75;2
2020;3;3;29;197676;48;3;80;2
2020;1;1;44;582073;15;3;27;4
2020;3;3;19;333393;38;3;84;4
2021;4;4;20;215024;2;1;47;3
2022;1;2;2;427043;47;3;82;2
2022;4;1;47;545336;1;3;2;3
2021;1;1;49;263930;20;2;14;1
2022;3;4;26;95416;8;2;42;2
2021;3;4;31;474896;6;2;44;4
2020;4;3;15;8736;41;3;100;4
2020;2;4;46;518510;15;1;10;2
2022;3;2;33;563119;41;2;4;3
2020;2;1;10;111670;21;1;80;2
2022;2;1;12;137841;15;1;84;4
2020;1;4;13;535808;55;3;50;2
2021;4;4;9;405423;20;3;82;3
2021;1;2;3;51363;26;1;46;4
2020;4;1;6;508981;6;3;82;3
2022;3;2;17;294156;6;2;3;2
2021;3;4;31;305544;52;3;92;3
2020;1;1;16;337778;33;3;46;2
2020;3;1;42;364294;7;1;60;1
2021;4;3;20;369659;48;2;9;3
2020;3;4;35;35358;29;2;30;3
2020;3;1;21;489932;24;2;8;3
2021;1;2;14;272694;26;2;75;2
2021;3;4;13;320144;31;1;52;3
2020;3;3;22;260601;17;1;50;1
2021;3;1;50;434471;5;1;35;4
2020;4;3;4;331501;47;3;100;3
2022;1;1;30;518856;25;1;31;4
2021;4;2;34;272906;6;1;46;2
2022;3;3;27;281524;37;1;98;3
2020;4;1;48;38195;43;1;85;4
2022;1;2;35;559533;47;2;1;4
2020;1;3;18;401211;9;2;95;3
2022;2;1;33;422227;20;1;79;4
2022;1;4;40;288271;5;1;84;1
2022;3;3;38;542555;34;2;83;4
2021;1;2;11;27482;39;3;52;2
2020;4;3;22;106032;16;3;47;4
2020;2;2;43;203043;42;2;37;2
2020;3;2;28;460985;53;2;34;2
2021;4;3;37;530898;54;1;9;2
2020;4;4;20;476039;6;2;3;4
2021;1;1;38;114789;2;3;54;3
2022;1;1;3;333254;29;2;10;4
2020;2;4;17;583195;49;3;95;2
2021;2;1;17;531612;15;2;95;4
2020;4;2;34;266550;6;3;21;4
2021;2;3;30;147198;35;1;68;2
2020;3;4;49;594791;3;3;87;3
2020;4;4;12;107877;35;1;32;1
2021;1;1;49;235966;11;3;37;2
2022;1;3;12;448721;45;2;72;2
2022;4;2;1;390498;53;2;36;4
2020;4;1;49;306106;3;2;9;4
2021;4;3;13;37864;51;3;77;1
2021;3;1;2;345057;47;1;77;1
2020;2;4;28;435857;39;3;56;4
2020;4;1;22;68047;25;1;45;1
2020;1;1;12;204774;21;1;72;2
2020;2;1;16;181573;25;2;2;2
2021;2;2;2;316315;35;2;17;1
2021;3;3;26;587625;50;2;46;3
2020;3;4;15;211415;12;2;30;2
2020;2;4;8;155554;57;3;40;1
2022;1;1;6;147944;44;2;61;4
2021;4;3;13;375011;31;2;82;3
2021;1;1;33;145822;42;1;3;4
2020;2;2;8;413805;29;1;20;2
2021;3;2;32;535913;24;3;93;1
2021;1;1;31;86912;57;1;17;1
2020;2;4;38;168112;10;1;47;2
2022;4;1;46;125881;52;3;32;3
2021;4;2;11;84549;3;1;74;3
2020;2;3;18;331746;26;3;74;4
2020;3;1;38;469376;32;1;17;4
2021;1;2;18;569596;57;1;53;1
2021;2;2;32;97604;56;3;58;3
2020;4;3;26;98789;33;1;33;3
2021;4;4;5;139892;23;3;83;1
2021;1;2;22;268796;47;2;30;3
2021;1;1;34;382222;35;2;96;3
2020;4;1;45;103280;42;1;33;1
2022;2;3;45;335519;42;2;58;4
2020;4;4;48;148062;16;3;43;2
2022;4;2;46;467207;37;3;63;2
2022;3;2;47;450073;11;2;100;3
2021;3;1;42;329489;6;1;57;3
2022;4;1;26;465499;48;3;46;4
2022;4;4;38;386786;24;2;28;2
2020;1;4;19;479445;38;2;10;2
2022;3;1;40;515083;8;2;20;4
2020;1;3;30;412293;12;1;90;1
2020;1;3;17;538043;38;1;78;4
2021;2;4;30;307599;3;2;54;2
2021;3;3;22;36557;34;2;55;4
2020;4;1;1;125949;42;2;27;4
2020;3;1;2;343359;28;2;68;1
2021;2;3;47;99736;55;3;36;3
2020;4;4;13;428099;1;2;62;3
2020;2;1;12;433164;13;2;56;2
2020;3;3;31;156936;37;3;65;1
2020;3;2;27;6699;20;1;24;1
2020;3;1;2;7444;54;2;32;1
2021;2;2;36;10044;24;3;17;1
2020;1;3;15;209575;33;2;72;1
2021;4;2;13;66430;36;3;48;2
2021;4;3;45;92766;53;1;16;4
2021;1;2;27;104086;43;1;48;4
2022;1;3;32;123020;9;3;63;3
2021;1;3;21;284174;35;3;86;2
2022;1;1;12;96673;46;3;29;4
2020;4;4;42;320558;25;2;9;2
2022;2;2;33;465211;57;1;23;4
2021;4;2;25;172542;50;1;79;4
2020;4;4;34;223888;10;2;1;2
2021;3;3;34;313921;3;2;57;4
2020;4;4;42;536985;27;3;96;3
2021;4;2;33;241405;2;1;52;2
2022;1;1;29;384235;15;1;86;2
2020;3;4;18;87946;34;1;57;4
2020;1;4;43;90571;50;1;49;3
2022;3;2;21;347661;52;3;100;4
2020;4;4;14;115876;26;3;57;4
2020;3;4;2;310574;39;2;5;3
2020;3;3;20;149501;16;3;47;1
2020;2;1;7;9117;49;1;23;4
2021;2;2;31;23025;46;2;8;4
2021;2;1;48;481449;9;2;88;2
2020;1;3;50;398532;41;1;97;2
2020;2;1;31;593278;9;2;16;4
2021;4;3;26;261984;22;3;83;2
2021;2;4;27;35726;53;1;23;3
2021;3;1;9;429126;9;3;71;4
2020;3;2;8;387731;46;3;100;3
2021;4;1;22;351578;45;1;92;1
2021;4;3;16;8995;3;2;17;2
2022;3;4;15;28549;43;2;36;1
2020;4;4;20;378984;21;3;73;4
2022;1;3;24;576508;34;3;64;2
2022;1;1;21;77508;32;3;55;4
2020;2;1;26;215607;36;1;37;2
2020;2;4;35;152665;16;2;17;2
2021;2;2;24;566370;32;1;90;3
2021;2;1;50;404454;43;1;23;1
2021;1;4;42;505610;11;3;36;3
2021;4;4;33;505246;26;2;68;3
2021;4;4;49;28701;3;1;34;4
2020;3;2;3;468485;44;3;48;3
2020;3;3;3;460962;36;2;100;1
2022;2;3;45;136808;12;2;80;3
2022;1;1;34;553359;55;2;82;3
2022;3;2;12;575806;23;3;58;4
2022;4;1;16;209837;22;1;93;2
2021;3;3;23;292680;27;1;87;2
2022;2;1;50;254919;41;1;22;3
2021;4;1;30;538604;26;3;58;2
2020;2;1;17;361331;25;2;13;3
2020;1;1;42;332636;38;3;3;3
2022;2;4;31;256009;31;2;88;2
2020;3;3;39;102408;54;3;9;3
2021;1;3;11;558004;30;2;66;4
2020;2;2;12;74320;31;2;54;3
2022;1;2;14;254573;18;3;23;1
2022;3;4;26;229442;31;2;49;3
2022;1;2;1;138995;52;3;49;3
2021;1;2;34;160410;50;2;8;4
2022;4;3;7;21320;36;3;14;1
2022;2;4;23;76129;42;1;29;1
2020;4;4;44;185582;54;3;54;1
2021;1;4;32;52619;16;2;61;2
2021;1;4;42;486272;34;3;35;1
2022;3;2;18;80969;40;1;55;4
2022;2;3;29;463540;40;1;17;3
2022;2;4;14;62647;51;1;21;4
2020;1;1;44;509807;11;1;87;4
2022;3;1;8;550282;6;1;7;3
2022;2;2;44;7596;13;2;36;3
2020;2;4;29;191612;49;3;49;4
2021;1;3;12;555647;2;3;74;1
2022;1;4;21;379910;47;3;71;4
2020;4;1;49;548505;33;2;44;4
2021;4;3;33;478622;34;2;14;1
2021;4;2;25;583963;48;2;50;4
2020;1;4;49;262564;33;3;48;1
2020;3;3;40;41402;56;3;48;2
2020;2;2;29;567107;8;2;60;2
2021;1;1;6;17161;29;2;87;4
2022;1;2;6;421339;11;2;100;2
2020;3;4;29;110722;13;2;72;4
2020;1;1;33;479127;7;2;3;1
2022;1;1;28;485153;1;1;30;4
2021;2;1;3;253903;23;2;92;2
2022;1;3;4;351853;33;3;31;3
2020;3;3;12;60734;4;1;13;1
2020;1;4;17;351948;3;3;93;4
2021;3;4;48;43085;39;3;13;2
2022;2;2;20;353095;47;3;21;1
2022;4;4;17;173990;9;2;44;2
2020;4;1;37;512121;30;3;95;3
2020;1;3;11;337693;24;1;35;3
2022;2;4;45;418167;29;3;12;3
2021;2;2;47;321231;3;3;98;1
2020;2;2;41;384464;23;2;93;1
2020;1;3;40;444712;21;3;9;4
2021;1;1;20;267209;42;3;82;1
2021;2;1;36;139066;20;1;37;1
2020;4;1;3;545780;22;1;29;1
2022;4;2;25;478816;14;1;63;2
2022;2;2;24;522663;21;1;96;4
2021;2;2;30;63967;37;1;67;4
2022;2;4;25;371188;43;3;9;3
2022;1;4;27;520410;23;1;7;3
2022;1;3;20;576207;10;2;6;1
2022;1;2;34;146492;54;1;38;2
2020;3;2;6;54654;13;2;10;3
2020;2;3;29;49490;39;2;33;3
2021;2;2;2;98977;34;1;98;4
2022;1;2;42;395328;42;3;20;2
2021;2;2;38;295832;35;1;19;3
2022;4;1;9;191391;9;3;69;2
2021;2;4;20;504895;18;2;52;3
2020;2;4;3;253407;35;3;54;1
2021;2;3;38;533003;26;1;34;2
2020;1;4;36;183808;9;2;68;4
2020;2;1;48;176407;30;2;63;1
2021;3;4;34;596772;17;3;47;1
2021;4;3;29;272366;44;2;82;2
2020;4;3;35;6389;45;2;14;1
2020;1;3;21;535782;55;2;86;1
2022;4;4;36;221147;16;1;82;4
2022;2;3;40;420641;14;2;23;4
2021;3;4;24;239463;32;3;7;1
2020;2;1;6;459753;50;2;86;2
2020;2;2;30;185783;12;3;26;1
2020;2;3;36;509033;52;3;64;4
2020;1;2;10;31016;5;2;39;1
2020;1;3;35;151052;50;1;73;4
2020;1;3;18;390998;54;3;82;3
2021;1;3;7;424578;19;3;94;2
2021;3;4;16;428954;28;2;60;3
2021;1;3;10;121560;30;2;21;4
2021;4;2;29;139700;6;3;95;4
2020;1;4;11;478647;7;2;4;4
2020;4;2;24;458034;7;2;98;1
2022;1;3;25;506238;34;2;90;1
2021;3;3;21;271249;9;3;83;3
2021;1;1;26;522913;37;2;67;1
2021;4;1;5;362530;3;3;38;2
2020;4;2;12;276509;18;3;20;1
2020;1;4;29;358233;33;1;60;3
2020;2;4;21;208212;15;1;50;4
2022;4;4;7;17112;19;2;48;2
2020;3;3;42;470064;56;3;53;3
2020;4;4;30;285464;25;2;60;1
2022;3;2;41;466792;21;1;76;3
2021;2;1;29;191012;22;3;30;3
2022;4;4;41;203871;36;2;31;2
2021;1;2;36;192423;16;2;21;4
2021;3;1;1;64687;29;3;97;4
2022;3;3;18;101573;55;1;52;1
2020;1;1;50;91573;23;1;12;1
2021;2;4;45;335083;52;2;35;3
2022;1;3;17;410140;49;2;64;2
2021;2;1;15;266539;9;2;53;4
2022;4;3;29;205085;4;2;15;1
2021;1;4;41;43859;27;1;44;2
2020;4;1;16;248521;13;3;54;2
2022;4;2;6;175471;4;2;48;3
2021;3;3;12;391140;17;3;66;3
2021;2;2;34;220624;42;1;30;2
2021;2;3;45;67725;10;1;50;2
2022;1;2;34;83063;42;1;63;3
2020;2;3;41;456020;10;3;89;3
2022;4;3;25;597174;37;3;24;3
2022;1;3;21;146016;5;2;20;1
2022;4;1;28;333490;46;1;66;1
2020;1;4;38;346515;26;1;68;2
2021;1;3;49;488127;48;2;98;3
2020;2;1;20;189881;45;1;28;1
2021;1;3;37;322069;55;3;31;4
2022;3;3;37;449863;37;1;96;4
2021;4;1;50;332721;26;2;82;2
2021;1;3;36;542194;5;2;5;2
2022;3;3;5;191925;34;2;66;1
2021;1;1;46;291112;18;1;93;1
2021;3;4;3;246073;13;3;34;4
2020;1;4;34;379530;45;2;52;2
2020;1;1;2;187916;30;3;6;2
2021;2;4;23;310145;15;3;64;4
2020;2;1;23;524606;16;2;52;4
2021;4;3;18;599929;52;3;24;3
2020;2;2;16;48757;24;2;72;1
2022;1;1;28;30770;54;2;55;4
2020;1;3;48;194961;26;2;51;2
2022;1;1;23;214243;6;2;53;4
2020;1;1;49;258370;46;2;39;1
2022;3;2;24;413197;7;1;86;4
2021;4;1;28;415221;19;2;64;4
2021;2;2;34;45591;3;2;31;1
2022;1;2;1;376022;27;1;69;1
2021;2;2;26;541257;49;3;66;1
2020;3;4;40;458595;43;1;50;1
2022;1;1;22;321476;12;1;96;2
2021;4;3;30;581816;38;3;5;2
2020;1;3;6;373694;46;3;16;1
2021;1;2;46;349466;8;3;25;2
2020;1;4;43;174629;46;2;99;2
2021;3;2;20;416898;8;2;21;4
2021;3;1;14;20792;52;1;69;3
2022;1;4;47;345981;10;3;7;2
2022;4;2;26;30977;34;1;56;3
2020;1;3;32;579523;1;2;91;2
2022;2;1;31;224001;45;3;21;3
2022;1;4;34;598171;1;2;5;3
2022;1;4;7;405016;42;1;70;4
2020;2;1;2;105286;11;1;73;3
2020;2;4;21;41914;7;1;37;3
2022;4;4;49;399922;11;1;92;1
2020;4;2;45;137522;9;1;74;2
2022;2;4;43;25151;24;3;24;1
2022;2;2;34;435848;5;3;52;1
2022;1;1;17;240256;9;3;10;2
2021;4;2;46;101341;33;3;88;1
2021;2;1;25;538231;44;3;41;2
2022;1;2;13;554984;30;1;29;3
2022;2;4;19;466292;48;1;80;3
2022;1;2;6;143339;22;2;88;4
2021;1;1;31;37699;38;1;51;3
2020;1;2;39;563828;56;2;14;2
2021;1;4;9;3955;57;3;80;3
2021;1;2;27;216224;50;1;74;3
2021;4;2;10;483339;49;1;64;4
2020;1;1;12;527548;26;3;10;2
2022;2;2;2;161305;11;2;90;2
2022;4;3;9;320093;44;1;95;2
2020;3;3;2;561027;15;2;86;1
2022;4;4;37;484840;16;2;44;3
2022;1;1;9;420640;20;1;96;3
2022;1;1;27;122455;40;1;88;4
2021;2;3;42;309250;30;2;80;4
2021;3;4;47;56231;31;1;89;2
2022;4;2;33;372535;35;1;11;1
2021;3;2;17;149944;42;3;95;4
2021;1;3;43;260227;35;3;34;2
2021;1;2;24;311106;5;2;25;3
2020;2;3;45;63718;14;3;50;3
2022;3;4;15;494311;2;1;42;1
2020;3;3;23;412207;3;2;43;1
2021;4;1;34;227065;51;1;24;2
2020;1;1;13;337877;55;3;95;4
2022;1;1;3;444831;19;2;64;2
2022;3;2;42;177710;35;1;83;2
2022;3;2;9;479368;1;1;28;4
2022;2;1;39;171001;51;1;87;3
2021;1;2;22;102350;52;2;74;2
2020;4;4;42;59835;39;1;99;1
2022;4;1;10;283276;39;1;52;4
2022;1;3;11;217714;42;1;21;3
2020;1;2;20;529842;20;1;70;3
2022;4;1;23;182433;42;2;61;2
2022;4;3;9;94215;29;2;96;1
2021;2;1;39;492369;48;1;36;3
2020;2;2;26;11136;38;1;92;2
2020;2;3;33;278730;55;3;5;1
2020;1;4;21;157537;54;3;3;3
2020;3;2;8;281270;37;2;6;2
2020;4;2;17;389372;57;3;16;2
2022;4;4;13;279007;42;3;38;1
2022;1;1;14;376496;6;1;73;1
2020;3;1;34;16458;47;1;99;2
2021;4;3;40;386590;10;3;57;1
2021;4;4;5;125973;13;3;11;3
2020;4;1;17;152873;13;2;10;1
2022;4;4;24;250225;25;2;48;3
2022;2;1;30;198266;45;2;24;3
2021;1;2;29;115766;20;3;38;2
2020;4;3;1;503237;20;1;62;1
2020;2;4;42;241401;24;2;79;1
2020;3;2;18;385609;8;3;97;2
2021;2;1;16;557217;4;2;86;4
2020;1;4;45;186705;13;2;91;4
2021;3;4;6;121001;13;1;7;1
2020;3;3;39;472386;20;1;18;3
2021;1;3;23;323097;41;2;19;1
2022;4;2;39;418050;31;2;40;2
2020;2;2;22;589560;52;3;51;4
2021;4;4;2;256557;53;1;88;2
2022;2;2;41;307872;37;3;34;1
2022;4;1;47;6249;25;1;14;2
2020;4;4;20;457210;42;2;91;2
2022;4;1;46;10274;14;1;96;1
2020;1;3;21;218440;41;3;96;2
2022;2;3;26;429678;41;1;30;4
2020;4;3;50;397468;45;3;40;4
2022;2;2;17;49327;32;2;43;3
2020;4;2;32;224821;27;2;29;2
2020;1;4;27;117154;33;3;76;4
2020;3;2;32;365502;7;1;96;3
2020;3;4;46;495888;19;2;57;3
2022;4;2;19;158255;38;1;1;4
2021;3;1;24;543115;7;3;27;4
2020;4;3;23;123894;37;1;63;2
2020;2;2;12;38671;41;1;38;1
2020;3;2;23;60541;5;1;48;3
2022;1;1;23;374389;2;2;55;1
2020;3;3;10;229955;35;3;62;3
2022;4;1;11;15879;12;1;72;2
2021;3;2;3;464423;38;3;31;1
2020;2;3;34;348364;54;1;69;3
2022;3;4;48;398255;53;1;48;1
2020;4;4;2;420373;10;3;64;3
2021;4;4;27;216668;27;1;15;3
2022;4;2;28;573855;34;3;71;1
2021;1;4;34;81393;33;2;76;3
2022;1;3;25;529131;32;1;40;4
2022;4;1;34;506087;21;3;17;4
2021;1;1;42;81047;43;2;23;1
2020;4;2;39;181003;46;1;5;1
2020;4;1;22;124686;10;2;69;1
2022;2;3;20;222533;23;3;93;1
2022;4;2;25;504490;32;2;8;2
2022;1;2;50;97716;5;3;29;1
2020;1;2;21;103489;26;3;12;3
2021;2;4;27;554191;56;3;87;4
2021;1;1;4;231120;25;3;94;3
2022;1;4;4;129821;47;1;77;4
2021;4;4;1;94091;7;2;15;1
2021;3;2;26;420780;36;3;50;1
2022;4;4;31;232361;21;3;62;2
2020;4;2;22;85403;4;1;97;2
2022;1;3;36;390833;57;2;43;2
2021;1;2;39;430673;4;3;45;1
2022;1;2;37;179402;38;2;87;3
2020;1;4;10;406157;39;2;20;3
2020;2;1;34;361624;38;2;62;3
2020;1;1;1;453216;48;2;92;3
2022;2;3;26;157249;49;2;35;4
2021;1;2;26;593232;49;2;83;4
2021;3;1;40;19328;34;1;100;2
2022;1;2;47;192100;20;2;27;4
2021;1;4;33;563713;43;2;6;2
2022;3;2;34;499230;17;2;93;1
2021;3;2;23;112430;32;2;100;2
2022;1;4;12;322552;14;1;56;4
2020;2;3;47;34601;25;2;55;2
2022;4;4;39;74150;51;1;45;2
2020;4;4;32;461438;13;3;77;2
2022;4;4;19;94680;30;3;47;3
2020;2;3;17;176202;8;1;2;3
2020;3;1;33;308800;41;1;82;2
2021;1;2;36;566654;32;2;58;2
2020;3;2;14;437444;54;2;71;2
2022;1;2;7;524393;16;3;92;2
2021;1;4;45;33353;51;3;61;3
2020;3;4;50;156565;54;3;63;1
2022;4;4;37;51669;6;2;22;4
2021;1;1;26;276966;5;3;96;2
2020;4;3;11;269792;25;1;7;1
2022;1;3;21;182345;10;3;99;4
2021;1;1;45;212177;31;3;96;4
2021;2;2;38;340285;28;3;73;3
2022;1;1;45;576694;42;3;76;3
2020;2;4;17;354755;29;3;95;4
2020;1;2;3;559194;45;3;24;1
2022;3;3;50;528540;50;2;75;3
2022;2;4;20;235365;52;2;30;2
2022;4;4;20;421371;37;2;84;2
2021;1;3;40;404352;12;2;61;3
2020;1;3;14;324321;38;1;3;3
2021;2;4;47;497960;57;2;49;2
2022;1;4;11;68747;26;3;63;2
2020;4;4;7;380557;6;3;55;2
2020;2;1;9;339790;6;2;43;4
2021;4;4;14;405621;21;2;52;3
2022;3;2;36;516753;41;1;75;1
2020;2;2;48;42346;32;2;2;3
2021;3;2;50;75665;12;2;25;1
2022;3;1;21;64301;7;3;16;3
2022;4;2;50;499733;49;1;72;3
2020;2;2;50;483713;52;2;77;2
2020;2;1;9;400316;42;1;28;3
2022;4;2;41;432047;9;3;25;1
2021;2;4;19;473120;29;2;71;2
2022;2;2;6;326059;9;2;67;2
2021;2;2;22;463785;26;2;25;1
2021;4;3;49;580072;20;1;6;4
2020;1;3;2;276841;11;1;44;2
2022;4;3;26;32805;41;2;63;1
2020;4;3;30;569847;43;2;77;3
2022;4;4;43;283848;23;2;73;4
2020;2;3;3;559705;57;1;16;4
2021;1;4;39;532928;37;2;32;3
2021;1;4;49;161472;16;1;61;3
2021;3;1;3;534778;55;2;71;2
2021;1;1;37;435633;23;2;30;4
2022;2;4;14;78583;1;1;7;2
2021;1;3;36;345480;30;3;64;4
2021;1;3;17;79267;42;2;70;4
2022;2;3;20;176496;34;3;66;1
2022;3;3;41;81162;42;3;27;4
2020;1;4;3;74991;3;2;27;2
2021;3;4;31;197780;50;2;100;3
2022;4;2;5;30343;50;3;71;1
2020;1;3;42;138346;30;1;70;2
2020;4;2;10;520620;26;2;90;2
2021;1;2;32;260233;28;1;57;2
2020;3;1;26;526786;3;1;88;1
2022;3;1;12;435031;39;1;55;3
2022;4;4;44;393560;32;2;54;1
2021;1;4;16;369049;36;1;12;2
2020;1;2;17;212675;14;3;83;1
2021;2;3;34;499381;43;3;96;1
2020;4;2;9;412823;16;3;24;3
2020;2;4;1;27392;56;1;1;1
2022;1;1;3;378324;40;2;58;4
2022;2;1;26;15783;8;1;16;2
2021;2;1;33;229721;56;3;81;2
2022;4;1;42;273670;40;1;2;1
2021;1;4;31;543313;22;2;93;4
2021;3;3;24;27015;7;3;55;4
2022;2;3;28;332591;44;3;22;2
2021;1;2;27;216693;9;2;38;2
2021;1;2;30;160769;20;2;93;2
2022;2;3;21;229191;19;1;78;3
2022;3;2;44;285869;56;1;35;4
2021;2;2;16;88300;25;3;80;1
2020;2;3;17;254725;47;1;61;2
2021;4;2;19;446589;11;2;44;3
2022;4;4;8;175817;1;1;26;1
2020;3;3;19;174876;43;1;19;2
2020;1;3;45;354080;4;1;45;3
2022;1;3;17;20258;17;1;92;2
2022;4;1;16;125521;8;2;8;2
2022;3;3;1;519803;37;2;94;1
2021;4;1;24;592842;35;1;76;3
